room_id,city,hotel_name,hotel_url,room_name,number_of_guests,price_5_nights,your_choices
335,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Classic Room City View King Bed 1 full bed The spacious double room provides air conditioning, soundproof walls, as well as a private bathroom featuring a bath and a shower. The double room features a mini-bar, a tea and coffee maker, a seating area, a wardrobe and a flat-screen TV with satellite channels. The unit offers 1 bed. 32 m² Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi Free toiletries Safe Bidet Toilet Bathtub or shower Socket near the bed Desk Sitting area TV Telephone Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Toilet paper | Classic Room City View King Bed | 1 full bed | The spacious double room provides air conditioning, soundproof walls, as well as a private bathroom featuring a bath and a shower. The double room features a mini-bar, a tea and coffee maker, a seating area, a wardrobe and a flat-screen TV with satellite channels. The unit offers 1 bed. | 32 m² Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi Free toiletries Safe Bidet Toilet Bathtub or shower Socket near the bed Desk Sitting area TV Telephone Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Toilet paper | 32 m² Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi | 32 m² | Air conditioning | Attached bathroom | Flat-screen TV | Soundproof | Minibar | Free Wifi | Free toiletries Safe Bidet Toilet Bathtub or shower Socket near the bed Desk Sitting area TV Telephone Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Toilet paper | Free toiletries | Safe | Bidet | Toilet | Bathtub or shower | Socket near the bed | Desk | Sitting area | TV | Telephone | Satellite channels | Tea/Coffee maker | Hairdryer | Electric kettle | Wake-up service | Wardrobe or closet | Toilet paper",,"EGP 19,788",
336,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,,Max. people: 1,"EGP 24,019 | EGP 26,687 | EGP 39,851 | EGP 20,903 | EGP 23,226 | EGP 29,820 | EGP 24,048 | EGP 26,719 | EGP 20,929 | EGP 23,254 | EGP 26,594 | EGP 29,550 | EGP 42,682 | EGP 23,477 | EGP 26,085 | EGP 32,650 | EGP 27,866 | EGP 30,961 | EGP 44,094 | EGP 24,746 | EGP 27,496 | EGP 34,062 | EGP 29,137 | EGP 32,374 | EGP 45,506 | EGP 26,017 | EGP 28,909 | EGP 35,475 | EGP 31,684 | EGP 35,203 | EGP 48,336 | EGP 28,565 | EGP 31,738 | EGP 38,304 | EGP 36,769 | EGP 40,855 | EGP 53,988 | EGP 33,652 | EGP 37,390 | EGP 43,956",
337,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Classic Room City View 2 twin beds This air conditioned room features a city view, a flat-screen TV, a mini-bar, and a bathroom with a hairdryer. 32 m² Balcony City view Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | Classic Room City View | 2 twin beds | This air conditioned room features a city view, a flat-screen TV, a mini-bar, and a bathroom with a hairdryer. | 32 m² Balcony City view Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | 32 m² Balcony City view Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi | 32 m² | Balcony | City view | Air conditioning | Attached bathroom | Flat-screen TV | Soundproof | Minibar | Free Wifi | More",,"EGP 19,788",
338,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Classic Patio View Room Select your bed (if available) 2 twin beds 1 full bed This air-conditioned room features a patio view, a flat-screen TV and a mini-bar. The bathroom comes with a hairdryer. 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | Classic Patio View Room | Select your bed (if available) 2 twin beds 1 full bed | Select your bed (if available) | 2 twin beds | 1 full bed | This air-conditioned room features a patio view, a flat-screen TV and a mini-bar. The bathroom comes with a hairdryer. | 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi | 32 m² | Balcony | Inner courtyard view | Air conditioning | Patio | Attached bathroom | Flat-screen TV | Soundproof | Minibar | Free Wifi | More",,"EGP 22,619",
339,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Classic Room Patio View King Bed 1 full bed Providing free toiletries, this double room includes a private bathroom with a bath, a shower and a bidet. The spacious air-conditioned double room provides a flat-screen TV with cable channels, soundproof walls, a mini-bar, a tea and coffee maker as well as an inner courtyard view. The unit offers 1 bed. 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | Classic Room Patio View King Bed | 1 full bed | Providing free toiletries, this double room includes a private bathroom with a bath, a shower and a bidet. The spacious air-conditioned double room provides a flat-screen TV with cable channels, soundproof walls, a mini-bar, a tea and coffee maker as well as an inner courtyard view. The unit offers 1 bed. | 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi | 32 m² | Balcony | Inner courtyard view | Air conditioning | Patio | Attached bathroom | Flat-screen TV | Soundproof | Minibar | Free Wifi | More",,"EGP 22,619",
340,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Executive Room Patio view Select your bed (if available) 2 twin beds 1 king bed This Executive room Patio view includes Complimentary WIFI , Flat-screen TV, a mini-bar, electric kettle and a bathroom with a hairdryer. 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Minibar Free Wifi More | Executive Room Patio view | Select your bed (if available) 2 twin beds 1 king bed | Select your bed (if available) | 2 twin beds | 1 king bed | This Executive room Patio view includes Complimentary WIFI , Flat-screen TV, a mini-bar, electric kettle and a bathroom with a hairdryer. | 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Minibar Free Wifi More | 32 m² Balcony Inner courtyard view Air conditioning Patio Attached bathroom Flat-screen TV Minibar Free Wifi | 32 m² | Balcony | Inner courtyard view | Air conditioning | Patio | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",,"EGP 24,030",
341,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Executive Room Side Nile View Select your bed (if available) 2 twin beds 1 king bed This room features a partial view on the Nile. It includes complimentary WiFi, a flat-screen TV, a mini-bar, an electric kettle, and a bathroom with a hairdryer. It can accommodate an extra bed. 40 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Executive Room Side Nile View | Select your bed (if available) 2 twin beds 1 king bed | Select your bed (if available) | 2 twin beds | 1 king bed | This room features a partial view on the Nile. It includes complimentary WiFi, a flat-screen TV, a mini-bar, an electric kettle, and a bathroom with a hairdryer. It can accommodate an extra bed. | 40 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 40 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 40 m² | Balcony | Pool view | Landmark view | River view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",,"EGP 25,443",
342,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Executive Front Nile View Select your bed (if available) 1 full bed 2 twin beds The spacious double room offers air conditioning, a mini-bar, a balcony with pool views as well as a private bathroom featuring a bath or a shower. 40 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Executive Front Nile View | Select your bed (if available) 1 full bed 2 twin beds | Select your bed (if available) | 1 full bed | 2 twin beds | The spacious double room offers air conditioning, a mini-bar, a balcony with pool views as well as a private bathroom featuring a bath or a shower. | 40 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 40 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 40 m² | Balcony | Pool view | Landmark view | River view | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More",,"EGP 28,272",
343,luxor,Steigenberger Nile Palace Luxor - Convention Center,https://www.booking.com/hotel/eg/steigenberger-nile-palace-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=1605886_424377000_2_34_0_346645&highlighted_blocks=1605886_424377000_2_34_0_346645&matching_block_id=1605886_424377000_2_34_0_346645&sr_pri_blocks=1605886_424377000_2_34_0_346645_37112&from=searchresults,"Executive Superior Room with Nile View We have 2 left Select your bed (if available) 1 queen bed 2 twin beds The spacious twin room provides air conditioning, soundproof walls, a balcony with pool views as well as a private bathroom featuring a walk-in shower. 62 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | Executive Superior Room with Nile View | We have 2 left | Select your bed (if available) 1 queen bed 2 twin beds | Select your bed (if available) | 1 queen bed | 2 twin beds | The spacious twin room provides air conditioning, soundproof walls, a balcony with pool views as well as a private bathroom featuring a walk-in shower. | 62 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi More | 62 m² Balcony Pool view Landmark view River view Air conditioning Attached bathroom Flat-screen TV Soundproof Minibar Free Wifi | 62 m² | Balcony | Pool view | Landmark view | River view | Air conditioning | Attached bathroom | Flat-screen TV | Soundproof | Minibar | Free Wifi | More",,"EGP 33,925",
344,luxor,,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213634&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,"GUESTROOM KING BED 1 king bed This air-conditioned room features a french balcony overlooking the garden or patio. It includes a 49-inch LED Smart TV, a mini-bar, and a bathroom with a hairdryer. 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar Free toiletries Shower Bathrobe Safe Toilet Towels Linens Desk Video TV Internet facilities Slippers Mosquito net Telephone Ironing facilities Tea/Coffee maker Iron Interconnecting room(s) available Heating Hairdryer Guest bathroom Carpeted Electric kettle Cable channels Wake-up service Laptop safe Dryer Wardrobe or closet Toilet paper | GUESTROOM KING BED | 1 king bed | This air-conditioned room features a french balcony overlooking the garden or patio. It includes a 49-inch LED Smart TV, a mini-bar, and a bathroom with a hairdryer. | 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar Free toiletries Shower Bathrobe Safe Toilet Towels Linens Desk Video TV Internet facilities Slippers Mosquito net Telephone Ironing facilities Tea/Coffee maker Iron Interconnecting room(s) available Heating Hairdryer Guest bathroom Carpeted Electric kettle Cable channels Wake-up service Laptop safe Dryer Wardrobe or closet Toilet paper | 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | Garden view | Air conditioning | Flat-screen TV | Minibar | Free toiletries Shower Bathrobe Safe Toilet Towels Linens Desk Video TV Internet facilities Slippers Mosquito net Telephone Ironing facilities Tea/Coffee maker Iron Interconnecting room(s) available Heating Hairdryer Guest bathroom Carpeted Electric kettle Cable channels Wake-up service Laptop safe Dryer Wardrobe or closet Toilet paper | Free toiletries | Shower | Bathrobe | Safe | Toilet | Towels | Linens | Desk | Video | TV | Internet facilities | Slippers | Mosquito net | Telephone | Ironing facilities | Tea/Coffee maker | Iron | Interconnecting room(s) available | Heating | Hairdryer | Guest bathroom | Carpeted | Electric kettle | Cable channels | Wake-up service | Laptop safe | Dryer | Wardrobe or closet | Toilet paper",,"EGP 39,204",
